,고객ID,거주지,cluster,A_상반기_가구/인테리어_변화,B_상반기_가구/인테리어_변화,A_상반기_디지털/가전_변화,B_상반기_디지털/가전_변화,A_상반기_생활/건강_변화,B_상반기_생활/건강_변화,A_상반기_스포츠/레저_변화,B_상반기_스포츠/레저_변화,A_상반기_식품_변화,B_상반기_식품_변화,A_상반기_패션의류_변화,B_상반기_패션의류_변화,A_상반기_패션잡화_변화,B_상반기_패션잡화_변화,A_상반기_화장품/미용_변화,B_상반기_화장품/미용_변화,A_하반기_가구/인테리어_변화,B_하반기_가구/인테리어_변화,A_하반기_디지털/가전_변화,B_하반기_디지털/가전_변화,A_하반기_생활/건강_변화,B_하반기_생활/건강_변화,A_하반기_스포츠/레저_변화,B_하반기_스포츠/레저_변화,A_하반기_식품_변화,B_하반기_식품_변화,A_하반기_패션의류_변화,B_하반기_패션의류_변화,A_하반기_패션잡화_변화,B_하반기_패션잡화_변화,A_하반기_화장품/미용_변화,B_하반기_화장품/미용_변화,구매감소
87,117,서울시,4,0,0,0,0,149.8871237,1664.044025,-100,0,-22.35276943,3570.536913,-76.12670893,0,-86.04310218,0,3083.133333,0,-64.80581596,0,-99.58330233,0,-44.16039471,-40.00811579,187.144873,0,-31.78081944,-22.36685016,-100,0,128.2258065,0,2.31322208,0,TRUE
88,118,부산시,6,819.3808818,0,0,0,7166.617647,0,-93.26100181,0,-18.48645871,0,34.19579716,0,-98.63478218,0,-43.28269966,0,103.4523189,0,-42.09606183,0,-32.11786372,0,-8.357656613,0,-57.78575293,0,-40.96405007,0,-95.43935081,0,-75.55007695,0,TRUE
89,120,서울시,6,-63.09131978,0,0,0,40.7815534,-73.11247347,0,0,-45.24706532,-49.91044563,-53.95178016,0,-30.19460904,0,-100,0,-98.23343849,-100,-100,0,2164.705882,-81.8875,-92.99928806,0,-44.25270575,-12.41509948,-15.21527175,-100,-41.22653905,0,-100,0,TRUE
90,121,부산시,6,1493.75,0,0,0,-83.11113192,0,201.5384615,0,-49.59988626,0,205.4896298,0,-80.1875,0,0,0,-45.93479707,0,0,0,8.618592528,298.8267523,0,0,-24.2540495,-19.42228952,624.6000854,0,2.749576988,-55.2,0,-100,FALSE
91,122,서울시,6,259.4588336,-96.59459459,-98.13609467,0,-31.47423624,27.22459556,-37.25579777,-100,5.129470817,-10.87497213,154.8200687,621,-30.02427395,-100,311.9964455,-16.82098765,-98.37380481,0,-100,0,4.732465351,-43.2045233,-19.5868979,1.379310345,-27.68874616,26.91887203,117.8662378,0,2403.84,-100,0,-100,FALSE
92,123,서울시,6,0,0,0,0,0,-15.20059791,0,-100,0,-16.11559575,-100,-100,0,-38.76739563,0,-79.05910736,0,-56.96954315,0,0,0,-75.19431988,0,0,0,-34.76808363,0,-48.57142857,0,-100,0,-43.15260786,FALSE
93,124,서울시,6,-97.60040817,0,-99.05922408,0,-78.71774194,-100,-100,0,-14.17332365,-100,11.20880342,0,-56.56597742,0,-93.45386534,0,176.3310345,0,-100,0,13.90880921,-100,-94.57910633,0,-7.225976521,-100,39.39232767,0,-87.50344904,0,-44.16087088,-100,FALSE
94,125,서울시,2,1317.610063,0,0,0,-72.72804774,-71.01600557,470.2997275,0,-29.05672532,-100,-69.24248209,1680.333333,0,0,-100,-100,329.4791667,0,0,0,-12.9338843,-89.46083418,-20.48913043,12,-36.34039904,-35.83135314,8.924897119,248.8333333,-100,0,0,57.26973684,TRUE
95,126,서울시,6,0,0,0,0,42.31614321,-17.32091497,-58.2734375,0,-14.09306421,17.86960042,153.8122622,0,0,173,-48.68292683,-61.00516674,-100,0,0,-100,-91.15381301,-50.06637627,-56.61764706,-100,-21.65853659,-4.685803509,-52.00340695,403.125,-91.88235294,0,691.9191919,-9.730299667,FALSE
96,127,부산시,6,-100,0,0,0,-76.29215138,0,0,0,-28.60533941,0,-93.21570577,0,-67.90986791,0,9.705741627,0,-100,-100,0,0,18.23220537,-100,-100,0,-15.5921416,145.5265685,-88.36614677,0,241.3207547,0,1.818181818,-100,TRUE
97,128,서울시,6,0,0,0,0,0,-65.87886852,0,-48.39461883,0,-23.23094499,0,-94.71937236,0,164.6575342,0,-69.57847065,0,0,0,0,0,-74.76996895,0,0,0,-83.86472695,-100,-76.93181818,0,-100,0,44.02854996,TRUE
98,129,대전시,6,0,-100,0,0,0,-88.15002534,0,-100,0,13.64667936,-100,0,-59.27272727,0,0,-100,0,0,0,0,0,-73.22321385,0,-100,0,14.55325267,0,0,0,-86.23728814,0,94.44444444,FALSE
99,130,서울시,6,-70.76046491,0,-100,0,-20.87296729,0,65.25822532,0,-36.93199286,0,-71.15527327,0,-42.28689888,0,-52.55982115,0,-78.72,0,-100,0,-81.14340658,-100,-87.40357745,0,-80.4288682,-100,-81.12444807,0,-64.60832596,0,-62.93086521,0,TRUE
100,131,서울시,4,102.3357664,0,175.1091703,0,-33.67326988,0,-11.7067807,0,-45.41708234,0,-66.37691927,0,38.48173516,0,-13.99524119,0,-74.06996587,0,46.20666667,0,-80.42769997,0,0,0,50.12988873,595,-39.69291703,0,-25.06297229,0,6.260070493,0,TRUE
101,132,경기도,6,0,0,0,0,0,75.30526316,0,-100,106.2015504,-34.18160163,600.5384615,-93,0,-94.4591029,242.5198108,131.3670412,0,-92.15714286,0,0,148.5393258,-79.97618633,0,0,0,-89.13095474,-62.71063257,-100,0,-100,0,-92.96773729,TRUE
102,134,경기도,6,83.71807718,-100,-99.5846357,0,480.3051157,0,213.1014607,0,-8.197268107,393.5873284,6.52254363,0,-6.847964689,0,1468.291667,0,-30.46936247,0,0,0,1457.928452,-100,-50.36275006,0,-15.1385126,-59.0342864,39.59052111,0,4.078781055,0,21019,0,FALSE
103,135,경기도,6,33,0,0,0,0,0,-100,0,-48.57669103,0,-83.42604513,0,0,0,0,0,35.69230769,0,-100,0,-86.62420382,0,0,0,-44.54393421,-100,-55.13470931,0,-65.29411765,0,-83.7029703,0,TRUE
104,136,경기도,4,-68.61782835,0,0,0,-20.8384062,-100,-13.7806799,0,-60.16779795,0,66.77865077,0,0,0,18.13096862,0,326.6544681,0,0,0,-89.93819679,0,163.7312088,0,-49.3903348,-100,12.59399614,0,53.71718067,0,-94.52395089,0,FALSE
105,137,서울시,6,-3.127217783,0,479.7979798,0,0,0,16.54714342,0,-60.02163738,0,-51.43509741,0,15.85583361,0,-58.03349282,0,-100,-11.52,-91.3702395,0,-100,-96.58844765,-81.41324845,0,-28.80450043,-100,542.2339236,0,225.8890061,-100,-69.82374541,0,FALSE
106,140,서울시,6,1479.2,0,-28.50900307,0,-20.66429917,-100,-12.15086079,0,10.10194849,-100,-68.24558043,0,-57.2434484,0,-80.40441704,0,-100,0,-24.67989517,0,-92.20129643,-100,-39.83210604,0,-47.65961848,-99.06349504,88.14135862,0,-78.42729775,0,-62.50326648,0,TRUE
107,141,서울시,6,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,-100,0,0,0,-100,0,0,0,-100,0,0,0,0,0,0,FALSE
108,142,경기도,6,0,0,0,0,-100,-100,-100,0,0,0,0,0,0,-100,-40.81300813,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,14.09635417,0,TRUE
109,143,서울시,6,0,0,0,0,0,61.41683778,0,-63.1969697,97.27272727,-7.595774708,0,-89.29663609,0,43.5,0,-7.97810219,0,250.7142857,0,0,0,-22.98207235,0,177.9273217,-91.85730903,-6.298990987,-100,-28.57142857,0,-55.5234657,-100,-35.44,FALSE
110,144,서울시,6,-100,0,0,0,0,0,0,0,1100.564175,0,-100,0,0,0,0,0,-25.9247192,0,0,0,-72.77777778,-32.64618859,131.5384615,-100,-68.20729188,-49.66661732,63.41687821,0,-87.73364486,-13.9800995,0,-77.44769874,TRUE
111,145,서울시,6,13.24696356,0,21.25984252,0,422.5816327,-100,77.54906027,0,-38.92288391,-100,-40.76983184,0,96.70234114,0,70.48993289,0,-100,0,-96.38220811,0,38.5465747,-100,-72.56049691,0,-40.67808307,-100,375.8386372,0,448.7962665,0,-0.523669087,-100,TRUE
112,146,부산시,6,-76.62607714,0,-100,0,-97.44012261,0,290.4337717,0,-52.12317896,0,-7.951078796,0,-34.63757664,0,396.3517829,0,547.0039101,0,0,0,0,0,25.72886045,0,-21.36925043,0,35.07630328,0,-94.1740312,0,-24.21400661,0,TRUE
113,148,서울시,6,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,-100,-100,0,0,0,0,0,FALSE
114,149,서울시,6,17106.41176,0,3.116147309,0,0,1449.8,0,0,20.03063291,22.90117031,-70.50911807,0,-83.31541426,0,-88.08580858,0,-100,0,-100,0,-86.86767169,242.2222222,-100,0,-29.21119718,5.746754876,17.5987045,0,-81.47360377,0,-68.26857532,-100,TRUE
115,150,서울시,6,-100,-79.16197624,0,0,0,-64.56609925,0,-100,-51.23697917,-25.36187784,-67.45091941,-87.64495779,-18.13058308,201.5789474,-100,-12.65671642,0,-100,0,0,0,-84.40344682,0,212.7659574,-61.96347032,-80.84952378,-82.02507759,-90.09624639,-91.89643799,534.0625,0,-100,TRUE
116,152,서울시,6,-75.89045936,0,0,0,-23.67798337,0,-72.34894879,0,-43.80843107,0,140.231752,0,24.19991129,0,-57.71917256,0,-81.32653612,0,0,0,86.48547094,0,-16.20631579,0,-47.58099855,0,-5.28514329,0,265.3144719,0,-75.89229422,0,FALSE
117,153,서울시,6,0,-100,0,0,-62.46808511,110.7142857,0,0,-13.7456228,-74.86457288,-6.914893617,0,-36.3,0,-31,0,-100,0,0,0,-17.5772682,0,-100,0,-19.25467489,-71.91921098,-97.80546867,0,285.8305085,0,-100,0,TRUE
118,156,대전시,6,-98.84091127,0,-100,0,521.6960415,0,-12.67142144,0,-39.45514861,0,74.56835656,0,988.3546854,0,-21.05517176,0,107.5826848,0,4031.647059,0,-95.24715319,0,-60.54744696,0,-9.889769473,-100,-54.08361974,0,41.57472941,0,-15.89234859,0,FALSE
119,157,서울시,6,0,0,0,0,-34.5,0,60.88709677,0,-15.00989192,0,-67.94366197,0,476.8,0,11.53333333,0,0,0,0,0,-76.9,0,-10.19928936,0,-33.56700109,0,33.60572715,0,19.06481481,0,-46.75118859,0,FALSE
120,159,부산시,6,11917.70526,0,-41.71410115,0,0,24.58247712,-22.23215372,0,-28.04076739,89.74692202,-14.95203366,0,736.9076602,0,-27.30540115,-100,226.0152964,0,288.3417085,0,94.50232558,702.058319,113.840383,0,21.73913043,-97.79271129,62.18022508,0,-92.27551993,0,-64.93520789,0,FALSE
121,160,경기도,6,-81.8,0,-100,0,-89.09530157,24.41743827,57.51765893,562.3076923,-24.39204301,23.36270991,-47.87680175,0,99.71302503,0,89.22764228,0,-100,0,0,0,-73.98256432,-62.88976097,-52.63157895,-2.736842105,6.881074015,-47.13896823,73.9031339,-72.5,-76.2055336,-100,171.6666667,-100,FALSE
122,161,경기도,2,-75.70917572,0,-98.40083074,0,-97.89009578,-91.34275618,-84.8269483,0,-61.06739331,-46.05535354,-50.98535881,0,26.52954066,0,-40.41324728,0,-90.5801096,-100,-84.39628483,0,-87.54478944,0,-85.76389365,0,-32.66961683,180.4433618,-65.6920661,0,37.28327456,0,-43.62243222,0,TRUE
123,162,대전시,6,1627.367318,0,0,0,-32.84709264,-63.1862069,1501.355,0,26.24499161,-37.01021607,-23.8978823,0,175.7365906,0,15.38277512,0,-49.74496173,0,-100,0,-53.74251255,-36.93867697,-11.28095405,0,-54.5881847,-26.75145881,-77.85781828,0,239.0009269,-100,-68.98806929,-100,FALSE
124,163,서울시,6,0,0,0,0,-45.456,0,0,0,-4.745723443,0,-64.64646465,0,-100,0,-96.93230404,0,0,0,0,0,-100,0,0,0,-76.94390559,-100,412.8282353,0,0,0,-43.3248731,-100,TRUE
125,167,경기도,6,0,0,0,0,600.3066038,0,0,0,-23.26589396,0,-43.06822658,0,-74.48022206,0,-53.7297315,0,-94.33853835,0,-100,0,-1.460133703,0,0,0,23.78153697,0,-54.79369512,0,-100,0,329.9522472,0,TRUE
126,168,서울시,6,-29.58593341,0,0,0,1106.599384,0,-21.64581865,0,12.04276774,0,-38.91910034,0,-14.50825472,0,-23.57898986,0,-100,0,735.1591482,0,851.1709287,0,-59.04328013,-100,-43.73691275,0,-35.38399944,0,-75.12288784,-100,33.44621514,0,FALSE
127,169,인천시,6,-100,-100,0,0,0,49.58144796,0,-100,-36.66526846,-11.29501675,-87.43589744,-86.40255591,639.2,0,0,187.1736292,0,254.6666667,0,0,0,6.236111111,0,-100,270.1812191,151.7471758,1096.766667,0,456.5,50,415.6018519,152.1238938,FALSE
128,170,부산시,6,0,4.648829431,0,0,0,-27.66542899,0,98.48993289,0,-20.11547231,0,-81.47295742,-100,-3.4,-53.15384615,-22.23150358,0,-83.52666667,0,0,0,-16.12028825,0,0,-30,-15.2201721,0,453.525,0,32.3,112.6923077,-22.48236216,FALSE
129,171,서울시,6,-69.73513373,0,-61.81818182,0,-46.91074292,137.6616314,-44.86730131,0,-9.154109302,83.00397713,64.05671309,0,0.910285984,0,-100,-58.71794872,-99.4621764,0,0,0,-84.18557363,-29.88322718,190.4758621,0,7.040259853,-7.017954986,-23.17744937,-100,89.37844864,0,0,-57.40757238,TRUE
130,172,서울시,2,-100,0,0,0,-49.01094027,-42.14526854,-60.18726912,0,-44.51871247,55.81346174,-0.780856423,0,-76.66666667,0,-28.43581616,-20.4789272,0,0,0,0,-61.71169936,-24.82215927,-100,-100,-22.41819973,-6.231770796,-0.456935283,-100,0,-88.13559322,-73.80794702,17.39130435,TRUE
131,173,경기도,6,0,-100,0,0,0,4202.5,0,0,-68.99653979,-37.54951603,148.2361309,-100,-100,0,0,-100,-100,-100,0,0,0,-100,0,-100,-77.37068966,-100,-91.35802469,0,6.296296296,-100,0,0,FALSE
132,174,서울시,2,0,0,0,0,0,-100,0,0,-33.11111111,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
133,175,서울시,6,0,-49.07246377,0,0,-20.2919708,-16.55119856,0,-100,118.6431479,-24.07717661,239.798995,25.3,1995.280899,64.41860465,0,-29.3253012,0,0,0,0,-8,-5.303507438,0,-100,96.4287902,-29.26650239,-100,112.9411765,254.5419847,449.2105263,0,-56.50862069,FALSE
134,176,서울시,6,-100,0,-100,0,0,741.0769231,0,0,394.0426357,325.2415459,0,0,0,-100,0,0,-100,0,0,0,-98.34545455,123.9303483,0,0,-89.04393039,-100,0,0,0,0,0,0,FALSE
135,177,경기도,6,-40.47553484,0,0,0,182.5556931,-65.27777778,-87.80848997,0,-49.14483495,-37.55219253,1.565847019,0,-48.04142253,244.1666667,-39.09664162,-91.81395349,-15.03075761,0,0,0,-92.8556265,0,115.6947752,0,-40.94983901,-60.57384431,58.4176239,0,-85.31409581,0,-54.78971349,0,TRUE
136,178,서울시,6,-100,-100,0,0,0,6.289267016,-19.26726343,0,-5.260019874,-4.373327872,-80.25104156,-100,-78.00168279,-98.01136364,0,-25.45801527,0,-98.37889142,0,0,0,94.90682273,-100,0,-62.43545975,2.138350462,-88.47331787,0,625.1525424,-70.83333333,0,32.52475248,TRUE
137,179,경기도,6,0,-80.46632124,-88.85080645,0,-25.55702745,-51.6689847,114.4641397,0,-16.18383025,-44.94747175,8.593873326,-100,-60.66420744,0,-8.157158837,133.2065217,0,-100,0,0,-13.05544933,-49.37276479,-66.68146733,0,-20.9264099,-70.98941937,-24.98677909,0,-56.41245972,0,-49.06906189,391.3382353,FALSE
138,180,서울시,6,-100,0,281.3496933,0,-57.60274751,-100,-9.222222222,0,-29.21331016,0,304.3668041,0,-95.04366297,0,117.9469885,0,0,0,-75.10309278,0,-37.82381826,0,0,0,-29.96180425,0,17.88186285,0,-35.81263307,0,2.5128199,0,FALSE
139,181,부산시,6,-75.72340426,0,-100,0,-57.17879205,0,197.2551632,0,21.28230255,0,9.845908285,0,137.79972,0,-7.89746185,0,-100,0,-93.01472981,0,27.1810146,0,-44.83201394,0,-53.77260575,0,-32.71507457,0,489.5656909,0,32.23609319,0,FALSE
140,182,부산시,6,0,0,-42.77549575,0,167.432743,0,-5.48200273,0,-34.32069781,0,75.85219873,0,-100,0,-29.66824645,0,-100,-100,0,0,-23.15376471,-69.48105437,-61.6824431,0,-49.61440096,-10.98267689,142.2161484,0,-56.4007942,0,-53.25305493,-100,FALSE
141,183,경기도,6,0,67.13017751,0,0,0,25.63059744,0,-90.43715847,0,-24.80610653,0,-28.08219178,0,-53.04615385,0,-6.357615894,0,0,0,0,0,-54.70318484,0,0,-100,-47.57981087,-100,-100,0,-67.21052632,0,-83.65203762,TRUE
142,184,경기도,6,-89.77344382,0,-100,0,-75.73343849,4163.225806,-82.38316105,0,-70.2232426,-19.36226749,-90.19175914,0,-70.89225494,0,-88.33964446,0,-53.73059589,0,0,0,-23.01219126,-92.3572744,86.45629215,0,-59.22217447,40.37247766,-89.01104248,0,-55.01231489,0,-63.20995025,0,TRUE
143,185,경기도,2,0,1895.758333,0,0,0,249.4928607,0,0,0,147.1850515,0,-100,0,0,0,401.9554455,0,-50.03511053,0,0,-100,-44.1859866,0,-100,-100,-67.98580763,0,-44.50493365,-100,83.67688022,0,-54.8033404,FALSE
144,186,서울시,6,604.5183184,0,-89.23552629,0,-72.42274715,521.2540046,-80.66127197,0,-49.00639672,146.3187422,-41.23551738,-100,648.5888635,0,-74.31709387,0,116.2336842,-100,-15.15151515,0,89.23453295,-43.26671115,-80.12716927,0,-39.81018781,9.10652745,-34.52044475,213.7688442,64.05972984,0,-77.45447257,-45.2173913,TRUE
145,187,부산시,2,63.72262113,0,0,0,13.68989205,0,360.4766839,0,-39.74279244,0,-84.05985244,0,-95.38977483,0,0,0,205.5086587,0,0,0,2309.015544,0,0,0,-27.32439582,0,1316.530343,0,-68.35082687,0,0,0,TRUE
146,188,서울시,6,0,-100,0,0,0,-85.86538462,0,0,22.88401254,-7.111850362,-53.33333333,0,0,0,0,0,0,0,0,0,0,-83.41611205,0,0,41.89864383,3.341091887,-41.06427819,0,147.6923077,0,0,0,FALSE
147,189,경기도,6,0,-100,548.2269254,0,-46.06730207,-100,340.3014257,0,53.90207476,-100,-34.31134081,0,-88.167145,0,-50.98265325,0,-99.05049772,0,-95.65370146,0,-32.01475446,0,-64.60038593,0,-29.09198783,0,-33.32844737,0,-64.03590304,0,-39.22695372,0,TRUE
148,191,서울시,2,-0.46795368,0,-97.11340206,0,-62.01080067,0,-41.99413969,0,264.7437724,0,-75.14689974,-100,-78.87289973,0,59.43684896,0,89.83097337,0,-84.86899563,0,84.30263158,0,-57.86763696,0,-57.27915672,0,5.202231026,0,182.7202609,0,144.5865201,0,FALSE
149,192,서울시,2,-97.53521127,0,0,0,-86.75424628,-35.57324841,-100,0,3.649849491,32.07094103,-11.18549512,-47.9025,-51.54678706,-100,159.5971564,-68.52495544,75.37234043,0,0,0,166.8445927,38.45607477,-100,0,-27.13452869,-34.82283055,245.9323116,-8.64142539,-52.64621969,0,-18.77434135,-65.05724907,FALSE
150,193,서울시,2,0,-38.9261745,-100,0,0,-16.58407284,0,-100,-90.29607528,-27.82383341,-100,-28.95522388,0,23.0228471,0,779.0833333,0,280.02331,0,0,-100,-47.0806846,0,-40.34090909,-100,-12.70429769,0,35.84474886,0,-68.15286624,0,0,FALSE
151,194,서울시,4,0,0,0,0,-90.08417508,-66.94746761,0,0,2.185089974,-15.96453429,-2.109717868,-52.77713957,-65.06542056,-89.59107807,0,30.44952169,0,-70.41111754,0,0,-20.13333333,-61.04488739,-100,-40.76163611,134.7650131,-35.55435338,-6.548631869,-44.09952607,-100,-9.213740458,-100,-1.748792271,TRUE
152,196,서울시,6,-52.57121516,0,68.45995893,0,-65.12659076,-61.63031215,-79.45384181,0,-59.0826036,-6.342681049,-64.21830776,0,52.91194536,-66.81481481,-60.77908218,0,71.04319094,-19.81936685,0,0,-37.38788193,-76.10708774,-23.02023934,-100,-34.30345018,-5.043943221,-64.55527248,276.7493797,9.634224599,-49.53350297,-17.49811605,-70.22326675,TRUE
153,197,서울시,6,141.7546139,0,-93.69369369,0,261.2931466,-8.733324164,-24.31103394,1403.157895,-14.11138155,-24.62923573,580.7822993,-91.39222615,85.89347079,65.86956522,357.4695472,273.1370192,608.0705882,0,-99.45269742,0,-77.26640067,-70.55393356,31.17555866,0,0.926305633,62.76231524,260.8634294,-28.84888889,-71.77372324,0,-14.68609505,-87.94581742,FALSE
154,198,부산시,4,1111,0,0,0,-95.48239896,62.69866667,-84.68814521,0,-37.92725946,-16.08196678,172.7900253,0,39.05405405,-100,-100,-20.9898167,99.62962963,0,0,0,829.3103448,118.0823496,-75.27927928,0,27.92510743,-39.94870052,-11.90119959,-100,338.9636364,-63.09090909,0,-80.29213073,FALSE
155,199,대구시,2,0,0,0,0,0,-49.43931155,-7.347972973,0,0,-31.18774757,117.4226804,0,0,-83.33333333,0,-23.74260355,0,0,0,-100,0,-11.29018613,-80.41830065,0,-100,-20.58095777,-81.61349191,0,-100,0,0,-68.63148479,FALSE
156,200,인천시,6,-24.05167464,0,0,0,762.731383,30.13583333,0,0,-58,69.96386823,0,0,-100,0,-84.31603774,9.846153846,0,0,0,0,-100,-57.662206,0,0,-82.20833333,-78.86847117,-8.876262626,0,0,-100,-91.36563877,238.6923077,TRUE
157,201,서울시,6,-62.54876589,0,-100,0,-63.02405293,0,-77.99737687,0,-61.75525848,0,-67.34449437,0,-90.2762318,0,-2.28598174,0,-82.98067022,0,-94.87010374,0,-74.17651936,0,-51.58771071,0,-60.91723092,-100,-21.22296445,0,-29.4249919,0,-47.37331259,0,TRUE
158,202,서울시,6,74.23452305,0,0,0,133.8235294,0,295.7853888,0,2.120936989,0,-43.73026856,0,19.79796983,0,1.482970715,0,-23.43402226,0,-91.43768116,0,723.1798507,0,-46.94205516,0,9.286432939,0,81.08563936,0,-53.24838713,0,-1.304609822,0,FALSE
159,203,경기도,6,-100,-98.35680751,0,0,0,288.6098655,0,-100,0,-24.2343769,0,-82.81512605,0,0,0,-84.75247525,0,-100,0,0,0,-26.46903473,0,0,0,-43.27182091,0,-53.33333333,0,-19.65053763,0,-72.30782548,TRUE
160,204,광주시,4,0,0,0,0,0,-84.99280122,-9.784753363,-48.46358792,0,-30.77987396,-58.74436901,575.9763314,-31.44329897,0,-100,4.804469274,0,0,0,0,0,22.98358816,-84.37919463,38.13333333,0,4.501455983,-27.9298699,66.58574785,-51.14722753,-72.66528926,-100,46.79487179,TRUE
161,205,서울시,2,-23.72282609,0,-100,-100,0,-46.97611497,0,0,737.3333333,-51.03502013,-70.03742054,-100,-87.48685594,-100,-2.998740304,-65.40637094,-94.02089578,0,0,0,0,-33.13879463,0,-44.73684211,-41.57650696,-16.04141426,-83.76171053,-41.51006711,-100,-60.8,-50.74613783,-58.86622883,TRUE
162,207,서울시,2,0,0,0,0,0,-35.71558944,0,229.4117647,-100,-6.964579855,0,-51.4806867,0,-76.66666667,0,108.4269663,0,251.1764706,0,0,-100,-60.34135384,-100,0,-100,-38.84984575,0,294.2105263,0,-67.8,0,-100,FALSE
163,208,경기도,6,0,0,0,0,-100,2322,-68.94768441,0,-86.95604396,188.9205397,-43.66247808,0,-80.54678586,0,-21.50205761,0,-100,0,0,0,-100,28.33333333,-96.64887569,0,-100,38.03603442,-98.88936066,-100,-100,0,-91.81027668,0,TRUE
164,209,서울시,6,-37,0,-100,0,122.1305882,676.125,31.74691358,0,-7.896566329,25.91411043,-51.42645197,0,-56.28309232,0,0,0,-65.1,0,-100,0,-85.15539305,-66.20430108,-100,0,-6.097770038,-100,-53.91425225,0,-90.73591947,-100,0,0,TRUE
165,210,인천시,6,-11.33333333,-39.32065217,0,0,-99.68181818,-49.15856141,-100,0,-68.14492754,6.670212003,0,-81.76744186,0,-89.20212766,-83.59375,-87.22840344,-47.04040404,10.16877637,0,0,-100,-43.40003067,0,0,-91.75287356,-36.54847216,-45.38461538,122.7918782,-100,-55.12820513,-100,-51.96078431,FALSE
166,211,서울시,6,-100,0,0,0,302.92,0,0,0,-25.97732204,0,1347.93883,0,111.4141414,-100,-53.27889714,0,0,0,0,0,-63.23058637,-100,0,0,-45.83551939,0,420.4371479,-100,-3.129032258,0,-100,0,FALSE
167,212,부산시,2,0,0,0,0,-92.43339376,0,-100,0,-85.26315789,0,40.27761335,0,162.28125,0,0,0,0,0,0,0,-100,0,-18.34862385,0,-100,-100,0,0,-82.39378066,0,0,0,TRUE
168,213,서울시,4,184.2105263,0,0,-100,-30,-23.50833143,257.881528,0,29.42354785,-21.21745561,319.6146789,129.9111111,0,780.0784314,-44.46408273,-20.39577836,120.1437126,326.032316,0,0,-100,15.91564928,83.00259625,0,-0.657090969,-16.36959176,0,-47.06314244,24.27507163,54,0.952522079,28.68462758,FALSE
169,214,서울시,6,-87.03415112,0,0,0,-91.5797915,0,-25.78154426,0,-15.54732316,0,78.5070028,0,-94.55650061,0,0,0,-46.2287562,0,0,0,-49.16201117,0,0,0,15.76921358,0,454.3171472,0,2455,0,0,0,FALSE
170,215,서울시,4,-5.5,315.8208955,0,0,0,-45.69529904,-18.45360825,-6.666666667,374.4716787,-24.79553022,64.35467681,98.1420765,276.6973415,-87.84210526,-100,36.73333333,0,-100,0,0,383.8053097,-37.51905752,-62.15040398,408.9,170.9574951,-21.29747373,-30.80080214,59.77695167,1482,-40.59626719,-100,-100,FALSE
171,216,경기도,6,0,0,0,0,0,227.4249044,0,-100,-100,-27.27381916,-100,0,138.90125,-90.08849558,-100,43.50307287,-100,-62.45454545,0,0,0,57.33212041,0,9.75,9.840425532,-55.11046313,10.87719298,334.0598291,-92.86624204,-77.98742138,-27.04225352,196.9314079,TRUE
172,217,인천시,6,-62.70649192,-100,0,-100,-76.08333333,27.02204554,116.0841552,-100,36.68021479,50.9876161,-35.66248257,0,-100,0,-39.30738681,0,-100,0,0,0,336.6838493,-62.79051066,-24.60589716,0,29.7548911,137.4227971,24.97413793,0,-70.58823529,-100,-2.248979309,0,FALSE
173,218,부산시,6,-76.59954909,-100,0,-100,-100,3127.835821,-64.48952114,0,-32.53239805,74.41467467,-37.2653647,0,-37.42163825,0,657.0157426,0,-82.81958484,0,-25.89559514,0,-61.11111111,-70.14197531,-60.5336124,0,-59.19493726,-4.814405987,10.81679818,0,-27.67159594,0,3.268212288,0,FALSE
174,219,부산시,6,-100,0,-98.55172414,0,-65.60541876,0,-57.37161686,0,4.264524796,0,0.712636527,0,-68.33320648,0,-55.78045723,0,-100,0,0,0,-66.55849057,-33.17699837,-62.38153518,0,-15.27753819,-85.81767261,-44.34959676,0,-72.07674432,-100,144.1866358,0,TRUE
175,221,경기도,6,0,-90.29268293,0,0,-100,28.7917015,0,-100,-100,-19.77739607,0,289.2,33,64.5,-100,40.58181818,0,-100,0,0,0,-38.06003052,0,-92.54901961,-30,-26.88264394,-100,-36.22520793,-94.55086983,72.46376812,-100,69.01612903,FALSE
176,222,서울시,4,39.18128655,0,0,0,4516.320513,-64.36126629,38.34761108,-100,-47.00280515,464.3244633,-48.0689395,0,-70.08877315,0,18.15177479,3898.076923,-87.59034502,0,0,0,419.12,-66.04423691,-94.8336815,-100,-30.41411689,-92.37565434,6.862653783,36.0593654,36.95576091,0,39.42243613,-66.71070013,FALSE
177,225,부산시,6,47.37170872,0,214.7661222,0,-38.43386705,-36.121673,-62.28142977,0,-12.16714874,-51.70561728,7.128051722,0,123.6897478,0,95.60794489,0,-24.74181143,0,-10.32709611,0,104.2073628,0,-68.02962703,0,80.05417957,116.8273184,32.86220352,0,-64.45017261,0,-17.96099291,0,FALSE
